RefactoringType,L1,L2,L3,L4,L5,L6,AuthorGroup
Push Down Method,pmd,src,net,sourceforge,pmd,lang/rule/properties/AbstractProperty.java,extremely high
Rename Attribute,pmd,src,net,sourceforge,pmd,lang/rule/AbstractRule.java,extremely high
Rename Parameter,pmd,src,net,sourceforge,pmd,lang/rule/properties/StringMultiProperty.java,extremely high
Rename Parameter,pmd,src,net,sourceforge,pmd,lang/rule/properties/BooleanProperty.java,extremely high
Rename Parameter,pmd,src,net,sourceforge,pmd,lang/rule/properties/LongMultiProperty.java,extremely high
Rename Parameter,pmd,src,net,sourceforge,pmd,lang/rule/properties/TypeMultiProperty.java,extremely high
Rename Parameter,pmd,src,net,sourceforge,pmd,lang/rule/properties/MethodProperty.java,extremely high
Rename Parameter,pmd,src,net,sourceforge,pmd,lang/rule/properties/MethodMultiProperty.java,extremely high
Rename Attribute,pmd,src,net,sourceforge,pmd,lang/rule/properties/AbstractPackagedProperty.java,extremely high
Extract Method,pmd,src,net,sourceforge,pmd,lang/java/xpath/TypeOfFunction.java,extremely high
Parameterize Variable,pmd,src,net,sourceforge,pmd,lang/java/xpath/TypeOfFunction.java,extremely high
Move Source Folder,pmd-eclipse-plugin,pmd-eclipse-pmd,,,,,high
Move Source Folder,pmd-eclipse-plugin,pmd-eclipse-runtime,,,,,high
Move Source Folder,pmd-eclipse-plugin,pmd-eclipse-ui,,,,,high
Move Source Folder,pmd-eclipse-plugin,pmd-eclipse-runtime,,,,,high
Rename Variable,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/actions/GenerateReportAction.java,high
Rename Attribute,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/nls/StringKeys.java,high
Rename Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/eclipse/plugin/PMDActivator.java,high
Rename Method,pmd-eclipse-plugin,pmd-eclipse-test,test,net,sourceforge,pmd/core/PMDCorePluginTest.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/core/IRuleSetManager.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/core/IRuleSetsExtension.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/core/PMDCoreException.java,high
Move Class,pmd-eclipse-plugin,pmd-eclipse-test,test,net,sourceforge,pmd/core/PMDCorePluginTest.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/core/PluginConstants.java,high
Move Class,pmd-eclipse-plugin,pmd-eclipse-test,test,net,sourceforge,pmd/core/RuleSetManagerTest.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/core/ext/RuleSetsExtensionProcessor.java,high
Move Class,pmd-eclipse-plugin,pmd-eclipse-test,test,net,sourceforge,pmd/core/ext/RuleSetsExtensionProcessorTest.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/core/impl/RuleSetManagerImpl.java,high
Move Class,pmd-eclipse-plugin,pmd-eclipse-test,test,net,sourceforge,pmd/core/rulesets/AllTests.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/core/rulesets/IRuleSetsFactory.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/core/rulesets/IRuleSetsManager.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/core/rulesets/impl/RuleSetsFactoryImpl.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/core/rulesets/impl/RuleSetsManagerImpl.java,high
Move Class,pmd-eclipse-plugin,pmd-eclipse-test,test,net,sourceforge,pmd/core/rulesets/impl/RuleSetsManagerImplTest.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/core/rulesets/vo/Priority.java,high
Move Class,pmd-eclipse-plugin,pmd-eclipse-test,test,net,sourceforge,pmd/core/rulesets/vo/PriorityTest.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/core/rulesets/vo/Properties.java,high
Move Class,pmd-eclipse-plugin,pmd-eclipse-test,test,net,sourceforge,pmd/core/rulesets/vo/PropertiesTest.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/core/rulesets/vo/Property.java,high
Move Class,pmd-eclipse-plugin,pmd-eclipse-test,test,net,sourceforge,pmd/core/rulesets/vo/PropertyTest.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/core/rulesets/vo/Rule.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/core/rulesets/vo/RuleSet.java,high
Move Class,pmd-eclipse-plugin,pmd-eclipse-test,test,net,sourceforge,pmd/core/rulesets/vo/RuleSetTest.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/core/rulesets/vo/RuleSets.java,high
Move Class,pmd-eclipse-plugin,pmd-eclipse-test,test,net,sourceforge,pmd/core/rulesets/vo/RuleSetsTest.java,high
Move Class,pmd-eclipse-plugin,pmd-eclipse-test,test,net,sourceforge,pmd/core/rulesets/vo/RuleTest.java,high
Move Class,pmd-eclipse-plugin,pmd-eclipse-test,test,net,sourceforge,pmd/core/rulesets/vo/TestManager.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/runtime/PMDRuntimeConstants.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/runtime/builder/PMDBuilder.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/runtime/builder/PMDNature.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/runtime/cmd/AbstractDefaultCommand.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/runtime/cmd/BaseVisitor.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/runtime/cmd/BuildProjectCommand.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/runtime/cmd/CPDVisitor.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/runtime/cmd/DeleteMarkersCommand.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/runtime/cmd/DeltaVisitor.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/runtime/cmd/DetectCutAndPasteCmd.java,high
Move Class,pmd-eclipse-plugin,pmd-eclipse-test,test,net,sourceforge,pmd/runtime/cmd/DetectCutAndPasteCmdTest.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/runtime/cmd/FakeRuleViolation.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/runtime/cmd/JavaProjectClassLoader.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/runtime/cmd/JobCommandProcessor.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/runtime/cmd/MarkerInfo.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/runtime/cmd/RenderReportCmd.java,high
Move Class,pmd-eclipse-plugin,pmd-eclipse-test,test,net,sourceforge,pmd/runtime/cmd/RenderReportCmdTest.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/runtime/cmd/ResourceVisitor.java,high
Move Class,pmd-eclipse-plugin,pmd-eclipse-test,test,net,sourceforge,pmd/runtime/cmd/ReviewCmdTest.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/runtime/cmd/ReviewCodeCmd.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/runtime/cmd/ReviewResourceForRuleCommand.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/runtime/preferences/IPreferences.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/runtime/preferences/IPreferencesFactory.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/runtime/preferences/IPreferencesManager.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/runtime/preferences/impl/PreferencesFactoryImpl.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/runtime/preferences/impl/PreferencesImpl.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/runtime/preferences/impl/PreferencesManagerImpl.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/runtime/properties/IProjectProperties.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/runtime/properties/IProjectPropertiesManager.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/runtime/properties/IPropertiesFactory.java,high
Move Class,pmd-eclipse-plugin,pmd-eclipse-test,test,net,sourceforge,pmd/runtime/properties/ProjectPropertiesModelTest.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/runtime/properties/PropertiesException.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/runtime/properties/impl/ProjectPropertiesImpl.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/runtime/properties/impl/ProjectPropertiesManagerImpl.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/runtime/properties/impl/ProjectPropertiesTO.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/runtime/properties/impl/PropertiesFactoryImpl.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/runtime/properties/impl/RuleSpecTO.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/runtime/writer/IAstWriter.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/runtime/writer/IRuleSetWriter.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/runtime/writer/IWriterFactory.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/runtime/writer/WriterException.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/runtime/writer/impl/AstWriterImpl.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/runtime/writer/impl/RuleSetWriterImpl.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/runtime/writer/impl/WriterFactoryImpl.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/PMDUiConstants.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/actions/CPDCheckProjectAction.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/actions/ClearReviewsAction.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/actions/GenerateReportAction.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/actions/PMDCheckAction.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/actions/PMDGenerateASTAction.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/actions/PMDRemoveMarkersAction.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/actions/ShowDataflowAction.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/dialogs/CPDCheckDialog.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/model/AbstractPMDRecord.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/model/DataflowMethodRecord.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/model/FileRecord.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/model/FileToMarkerRecord.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/model/MarkerRecord.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/model/PackageRecord.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/model/ProjectRecord.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/model/RootRecord.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/nls/StringKeys.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/nls/StringTable.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/preferences/AbstractStructuredContentProvider.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/preferences/AbstractTableLabelProvider.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/preferences/CPDPreferencePage.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/preferences/GeneralPreferencesPage.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/preferences/PMDPreferencePage.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/preferences/RuleCellModifier.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/preferences/RuleDialog.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/preferences/RuleLabelProvider.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/preferences/RulePropertiesContentProvider.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/preferences/RuleProperty.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/preferences/RulePropertyCellModifier.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/preferences/RulePropertyLabelProvider.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/preferences/RuleSetContentProvider.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/preferences/RuleSetExcludeIncludePattern.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/preferences/RuleSetExcludeIncludePatternCellModifier.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/preferences/RuleSetExcludeIncludePatternContentProvider.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/preferences/RuleSetExcludeIncludePatternLabelProvider.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/preferences/RuleSetSelectionDialog.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/preferences/RuleTableViewerSorter.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/properties/PMDPropertyPage.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/properties/PMDPropertyPageBean.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/properties/PMDPropertyPageController.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/properties/UpdateProjectPropertiesCmd.java,high
Move Class,pmd-eclipse-plugin,pmd-eclipse-test,test,net,sourceforge,pmd/ui/properties/UpdateProjectPropertiesCmdTest.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/quickfix/DeleteLineFix.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/quickfix/PMDResolution.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/quickfix/PMDResolutionGenerator.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/views/CPDView.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/views/CPDViewDoubleClickEventListener.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/views/CPDViewLabelProvider.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/views/CPDViewTooltipListener.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/views/DataflowAnomalyTableContentProvider.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/views/DataflowAnomalyTableLabelProvider.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/views/DataflowAnomalyTableViewer.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/views/DataflowGraph.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/views/DataflowGraphTable.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/views/DataflowGraphTableData.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/views/DataflowGraphViewer.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/views/DataflowView.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/views/DataflowViewPage.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/views/PMDPerspective.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/views/PriorityFilter.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/views/ProjectFilter.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/views/TableColumnSorter.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/views/ViewMemento.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/views/ViolationOutline.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/views/ViolationOutlineContentProvider.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/views/ViolationOutlineLabelProvider.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/views/ViolationOutlinePage.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/views/ViolationOverview.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/views/ViolationOverviewContentProvider.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/views/ViolationOverviewDoubleClickListener.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/views/ViolationOverviewLabelProvider.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/views/ViolationOverviewMenuManager.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/views/actions/CalculateStatisticsAction.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/views/actions/CollapseAllAction.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/views/actions/PackageSwitchAction.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/views/actions/PriorityFilterAction.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/views/actions/ProjectFilterAction.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/views/actions/QuickFixAction.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/views/actions/RemoveViolationAction.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/views/actions/ReviewAction.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/views/actions/ReviewResourceAction.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/views/actions/ShowRuleAction.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/views/actions/ViolationPresentationTypeAction.java,high
Move Class,pmd-eclipse-plugin,plugins,net.sourceforge.pmd.eclipse.plugin,src,net,sourceforge/pmd/ui/views/actions/ViolationSelectionAction.java,high
Move Attribute,pmd,src,net,sourceforge,pmd,util/designer/CodeEditorTextPane.java,extremely high
Rename Variable,pmd,src,net,sourceforge,pmd,util/designer/Designer.java,extremely high
Extract Variable,pmd,src,net,sourceforge,pmd,renderers/HTMLRenderer.java,extremely high
Extract Variable,pmd,regress,test,net,sourceforge,pmd/CommandLineOptionsTest.java,extremely high
Pull Up Method,pmd,src,net,sourceforge,pmd,renderers/SummaryHTMLRenderer.java,extremely high
Rename Class,pmd,src,net,sourceforge,pmd,renderers/PapariTextRenderer.java,extremely high
Rename Method,pmd,src,net,sourceforge,pmd,ant/Formatter.java,extremely high
Rename Method,pmd,src,net,sourceforge,pmd,renderers/IDEAJRenderer.java,extremely high
Rename Method,pmd,src,net,sourceforge,pmd,renderers/IDEAJRenderer.java,extremely high
Rename Method,pmd,src,net,sourceforge,pmd,renderers/AbstractRenderer.java,extremely high
Rename Method,pmd,regress,test,net,sourceforge,pmd/CommandLineOptionsTest.java,extremely high
Rename Parameter,pmd,src,net,sourceforge,pmd,renderers/CSVRenderer.java,extremely high
Rename Parameter,pmd,src,net,sourceforge,pmd,renderers/CSVRenderer.java,extremely high
Rename Parameter,pmd,src,net,sourceforge,pmd,renderers/AbstractRenderer.java,extremely high
Rename Variable,pmd,src,net,sourceforge,pmd,CommandLineOptions.java,extremely high
Replace Variable With Attribute,pmd,src,net,sourceforge,pmd,renderers/IDEAJRenderer.java,extremely high
Rename Class,pmd,src,net,sourceforge,pmd,renderers/OnTheFlyRenderer.java,extremely high
Extract Subclass,pmd,src,net,sourceforge,pmd,renderers/AbstractRenderer.java,extremely high
Push Down Method,pmd,src,net,sourceforge,pmd,renderers/AbstractRenderer.java,extremely high
