@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
115,5936,4,1952,523,0.788687,0.999327,0.752535,0.999327,0.247465,0.858548,0.937374,1.066092,0.006773
116,5936,4,1951,524,0.788283,0.999327,0.752631,0.999327,0.247369,0.85861,0.937255,1.066227,0.006938
117,5936,4,1950,525,0.787879,0.999327,0.752726,0.999327,0.247274,0.858672,0.937136,1.066362,0.007038
118,5936,4,1948,527,0.787071,0.999327,0.752917,0.999327,0.247083,0.858796,0.936898,1.066633,0.007059
119,5936,4,1947,528,0.786667,0.999327,0.753013,0.999327,0.246987,0.858858,0.93678,1.066768,0.007078
120,5936,4,1945,530,0.785859,0.999327,0.753204,0.999327,0.246796,0.858983,0.936542,1.067039,0.007201
121,5936,4,1944,531,0.785455,0.999327,0.753299,0.999327,0.246701,0.859045,0.936423,1.067174,0.007237
122,5936,4,1943,532,0.785051,0.999327,0.753395,0.999327,0.246605,0.859107,0.936304,1.06731,0.007293
123,5936,4,1942,533,0.784646,0.999327,0.753491,0.999327,0.246509,0.859169,0.936185,1.067445,0.007302
124,5936,4,1941,534,0.784242,0.999327,0.753586,0.999327,0.246414,0.859231,0.936067,1.067581,0.007368
125,5936,4,1940,535,0.783838,0.999327,0.753682,0.999327,0.246318,0.859294,0.935948,1.067716,0.007393
126,5936,4,1939,536,0.783434,0.999327,0.753778,0.999327,0.246222,0.859356,0.935829,1.067852,0.00742
127,5936,4,1937,538,0.782626,0.999327,0.753969,0.999327,0.246031,0.85948,0.935591,1.068123,0.007451
128,5936,4,1936,539,0.782222,0.999327,0.754065,0.999327,0.245935,0.859542,0.935472,1.068259,0.007457
129,5936,4,1935,540,0.781818,0.999327,0.754161,0.999327,0.245839,0.859605,0.935354,1.068395,0.007478
130,5936,4,1934,541,0.781414,0.999327,0.754257,0.999327,0.245743,0.859667,0.935235,1.06853,0.007497
131,5936,4,1933,542,0.78101,0.999327,0.754353,0.999327,0.245647,0.859729,0.935116,1.068666,0.007574
132,5936,4,1932,543,0.780606,0.999327,0.754448,0.999327,0.245552,0.859791,0.934997,1.068802,0.007617
133,5936,4,1931,544,0.780202,0.999327,0.754544,0.999327,0.245456,0.859854,0.934878,1.068938,0.007629
134,5936,4,1930,545,0.779798,0.999327,0.75464,0.999327,0.24536,0.859916,0.934759,1.069074,0.007638
135,5936,4,1929,546,0.779394,0.999327,0.754736,0.999327,0.245264,0.859978,0.934641,1.06921,0.007714
136,5936,4,1928,547,0.77899,0.999327,0.754832,0.999327,0.245168,0.860041,0.934522,1.069346,0.007814
137,5936,4,1927,548,0.778586,0.999327,0.754928,0.999327,0.245072,0.860103,0.934403,1.069482,0.007823
138,5936,4,1926,549,0.778182,0.999327,0.755024,0.999327,0.244976,0.860165,0.934284,1.069618,0.007914
139,5936,4,1925,550,0.777778,0.999327,0.75512,0.999327,0.24488,0.860228,0.934165,1.069754,0.007931
140,5936,4,1924,551,0.777374,0.999327,0.755216,0.999327,0.244784,0.86029,0.934046,1.06989,0.007953
141,5936,4,1923,552,0.77697,0.999327,0.755312,0.999327,0.244688,0.860352,0.933928,1.070026,0.007977
142,5936,4,1922,553,0.776566,0.999327,0.755409,0.999327,0.244591,0.860415,0.933809,1.070162,0.008088
143,5936,4,1921,554,0.776162,0.999327,0.755505,0.999327,0.244495,0.860477,0.93369,1.070298,0.008119
144,5936,4,1919,556,0.775354,0.999327,0.755697,0.999327,0.244303,0.860602,0.933452,1.070571,0.008162
145,5936,4,1918,557,0.774949,0.999327,0.755793,0.999327,0.244207,0.860664,0.933333,1.070707,0.008221
146,5936,4,1917,558,0.774545,0.999327,0.755889,0.999327,0.244111,0.860726,0.933214,1.070843,0.008423
147,5936,4,1915,560,0.773737,0.999327,0.756082,0.999327,0.243918,0.860851,0.932977,1.071116,0.008721
148,5936,4,1914,561,0.773333,0.999327,0.756178,0.999327,0.243822,0.860914,0.932858,1.071253,0.008723
149,5936,4,1913,562,0.772929,0.999327,0.756275,0.999327,0.243725,0.860976,0.932739,1.071389,0.008735
150,5936,4,1912,563,0.772525,0.999327,0.756371,0.999327,0.243629,0.861039,0.93262,1.071526,0.008736
151,5936,4,1911,564,0.772121,0.999327,0.756467,0.999327,0.243533,0.861101,0.932501,1.071662,0.008743
152,5936,4,1910,565,0.771717,0.999327,0.756564,0.999327,0.243436,0.861163,0.932383,1.071799,0.008786
153,5936,4,1909,566,0.771313,0.999327,0.75666,0.999327,0.24334,0.861226,0.932264,1.071935,0.008801
154,5936,4,1908,567,0.770909,0.999327,0.756757,0.999327,0.243243,0.861288,0.932145,1.072072,0.008835
155,5936,4,1907,568,0.770505,0.999327,0.756853,0.999327,0.243147,0.861351,0.932026,1.072209,0.008908
156,5936,4,1906,569,0.770101,0.999327,0.75695,0.999327,0.24305,0.861413,0.931907,1.072345,0.00894
157,5935,5,1906,569,0.770101,0.999158,0.756919,0.999158,0.243081,0.861331,0.931788,1.072302,0.008948
158,5935,5,1905,570,0.769697,0.999158,0.757015,0.999158,0.242985,0.861393,0.93167,1.072438,0.009191
159,5935,5,1904,571,0.769293,0.999158,0.757112,0.999158,0.242888,0.861456,0.931551,1.072575,0.009368
160,5935,5,1903,572,0.768889,0.999158,0.757208,0.999158,0.242792,0.861518,0.931432,1.072712,0.009552
161,5935,5,1902,573,0.768485,0.999158,0.757305,0.999158,0.242695,0.861581,0.931313,1.072849,0.009602
162,5935,5,1901,574,0.768081,0.999158,0.757402,0.999158,0.242598,0.861643,0.931194,1.072986,0.009709
163,5935,5,1900,575,0.767677,0.999158,0.757498,0.999158,0.242502,0.861706,0.931075,1.073123,0.009712
164,5935,5,1899,576,0.767273,0.999158,0.757595,0.999158,0.242405,0.861769,0.930957,1.07326,0.009776
165,5935,5,1898,577,0.766869,0.999158,0.757692,0.999158,0.242308,0.861831,0.930838,1.073397,0.00984
166,5935,5,1897,578,0.766465,0.999158,0.757789,0.999158,0.242211,0.861894,0.930719,1.073534,0.01
167,5935,5,1891,584,0.76404,0.999158,0.75837,0.999158,0.24163,0.862269,0.930006,1.074357,0.010118
168,5935,5,1890,585,0.763636,0.999158,0.758466,0.999158,0.241534,0.862332,0.929887,1.074494,0.010143
169,5935,5,1889,586,0.763232,0.999158,0.758563,0.999158,0.241437,0.862395,0.929768,1.074631,0.010432
170,5935,5,1888,587,0.762828,0.999158,0.75866,0.999158,0.24134,0.862457,0.929649,1.074769,0.011107
171,5935,5,1887,588,0.762424,0.999158,0.758757,0.999158,0.241243,0.86252,0.929531,1.074906,0.011392
172,5935,5,1886,589,0.76202,0.999158,0.758854,0.999158,0.241146,0.862583,0.929412,1.075044,0.011577
173,5935,5,1885,590,0.761616,0.999158,0.758951,0.999158,0.241049,0.862645,0.929293,1.075181,0.011633
174,5935,5,1884,591,0.761212,0.999158,0.759048,0.999158,0.240952,0.862708,0.929174,1.075319,0.011724
175,5935,5,1883,592,0.760808,0.999158,0.759146,0.999158,0.240854,0.862771,0.929055,1.075456,0.01174
176,5935,5,1882,593,0.760404,0.999158,0.759243,0.999158,0.240757,0.862833,0.928936,1.075594,0.011861
177,5935,5,1881,594,0.76,0.999158,0.75934,0.999158,0.24066,0.862896,0.928818,1.075731,0.011891
178,5935,5,1880,595,0.759596,0.999158,0.759437,0.999158,0.240563,0.862959,0.928699,1.075869,0.011972
179,5935,5,1879,596,0.759192,0.999158,0.759534,0.999158,0.240466,0.863022,0.92858,1.076007,0.012367
180,5935,5,1878,597,0.758788,0.999158,0.759631,0.999158,0.240369,0.863084,0.928461,1.076144,0.01248
181,5935,5,1877,598,0.758384,0.999158,0.759729,0.999158,0.240271,0.863147,0.928342,1.076282,0.012555
182,5935,5,1876,599,0.75798,0.999158,0.759826,0.999158,0.240174,0.86321,0.928223,1.07642,0.012769
183,5935,5,1875,600,0.757576,0.999158,0.759923,0.999158,0.240077,0.863273,0.928105,1.076558,0.012892
184,5935,5,1874,601,0.757172,0.999158,0.76002,0.999158,0.23998,0.863336,0.927986,1.076696,0.012934
185,5935,5,1873,602,0.756768,0.999158,0.760118,0.999158,0.239882,0.863398,0.927867,1.076834,0.01294
186,5935,5,1872,603,0.756364,0.999158,0.760215,0.999158,0.239785,0.863461,0.927748,1.076972,0.013177
187,5935,5,1871,604,0.75596,0.999158,0.760313,0.999158,0.239687,0.863524,0.927629,1.077109,0.013227
188,5935,5,1869,606,0.755152,0.999158,0.760507,0.999158,0.239493,0.86365,0.927392,1.077386,0.013284
189,5935,5,1868,607,0.754747,0.999158,0.760605,0.999158,0.239395,0.863712,0.927273,1.077524,0.0134
190,5934,6,1868,607,0.754747,0.99899,0.760574,0.99899,0.239426,0.86363,0.927154,1.07748,0.013403
191,5934,6,1867,608,0.754343,0.99899,0.760672,0.99899,0.239328,0.863693,0.927035,1.077618,0.014
192,5934,6,1866,609,0.753939,0.99899,0.760769,0.99899,0.239231,0.863755,0.926916,1.077756,0.014187
193,5934,6,1865,610,0.753535,0.99899,0.760867,0.99899,0.239133,0.863818,0.926797,1.077895,0.014338
194,5934,6,1864,611,0.753131,0.99899,0.760964,0.99899,0.239036,0.863881,0.926679,1.078033,0.014596
195,5934,6,1862,613,0.752323,0.99899,0.76116,0.99899,0.23884,0.864007,0.926441,1.078309,0.015002
196,5934,6,1861,614,0.751919,0.99899,0.761257,0.99899,0.238743,0.86407,0.926322,1.078448,0.015354
197,5934,6,1860,615,0.751515,0.99899,0.761355,0.99899,0.238645,0.864133,0.926203,1.078586,0.01546
198,5934,6,1859,616,0.751111,0.99899,0.761453,0.99899,0.238547,0.864196,0.926084,1.078724,0.015753
199,5934,6,1858,617,0.750707,0.99899,0.76155,0.99899,0.23845,0.864259,0.925966,1.078863,0.015823
200,5934,6,1857,618,0.750303,0.99899,0.761648,0.99899,0.238352,0.864322,0.925847,1.079001,0.016049
201,5934,6,1856,619,0.749899,0.99899,0.761746,0.99899,0.238254,0.864385,0.925728,1.07914,0.016174
202,5934,6,1855,620,0.749495,0.99899,0.761844,0.99899,0.238156,0.864448,0.925609,1.079278,0.016278
203,5934,6,1853,622,0.748687,0.99899,0.762039,0.99899,0.237961,0.864573,0.925371,1.079556,0.016284
204,5934,6,1852,623,0.748283,0.99899,0.762137,0.99899,0.237863,0.864636,0.925253,1.079694,0.016334
205,5934,6,1851,624,0.747879,0.99899,0.762235,0.99899,0.237765,0.864699,0.925134,1.079833,0.01675
206,5934,6,1850,625,0.747475,0.99899,0.762333,0.99899,0.237667,0.864762,0.925015,1.079972,0.016798
207,5934,6,1848,627,0.746667,0.99899,0.762529,0.99899,0.237471,0.864889,0.924777,1.080249,0.016925
208,5934,6,1847,628,0.746263,0.99899,0.762627,0.99899,0.237373,0.864952,0.924658,1.080388,0.017066
209,5934,6,1846,629,0.745859,0.99899,0.762725,0.99899,0.237275,0.865015,0.92454,1.080527,0.017071
210,5934,6,1845,630,0.745455,0.99899,0.762823,0.99899,0.237177,0.865078,0.924421,1.080666,0.017116
211,5934,6,1844,631,0.745051,0.99899,0.762921,0.99899,0.237079,0.865141,0.924302,1.080805,0.017132
212,5934,6,1843,632,0.744646,0.99899,0.763019,0.99899,0.236981,0.865204,0.924183,1.080944,0.01723
213,5933,7,1843,632,0.744646,0.998822,0.762989,0.998822,0.237011,0.865121,0.924064,1.080901,0.017346
214,5933,7,1842,633,0.744242,0.998822,0.763087,0.998822,0.236913,0.865184,0.923945,1.08104,0.017386
215,5933,7,1841,634,0.743838,0.998822,0.763185,0.998822,0.236815,0.865247,0.923827,1.081179,0.017439
216,5933,7,1840,635,0.743434,0.998822,0.763283,0.998822,0.236717,0.86531,0.923708,1.081318,0.0175
217,5933,7,1839,636,0.74303,0.998822,0.763381,0.998822,0.236619,0.865373,0.923589,1.081457,0.017561
218,5933,7,1838,637,0.742626,0.998822,0.76348,0.998822,0.23652,0.865437,0.92347,1.081596,0.017617
219,5933,7,1837,638,0.742222,0.998822,0.763578,0.998822,0.236422,0.8655,0.923351,1.081735,0.017734
220,5933,7,1836,639,0.741818,0.998822,0.763676,0.998822,0.236324,0.865563,0.923232,1.081875,0.017753
221,5933,7,1835,640,0.741414,0.998822,0.763774,0.998822,0.236226,0.865626,0.923113,1.082014,0.017753
222,5933,7,1834,641,0.74101,0.998822,0.763873,0.998822,0.236127,0.865689,0.922995,1.082153,0.017755
223,5933,7,1833,642,0.740606,0.998822,0.763971,0.998822,0.236029,0.865752,0.922876,1.082292,0.017873
224,5933,7,1832,643,0.740202,0.998822,0.76407,0.998822,0.23593,0.865815,0.922757,1.082432,0.018011
225,5933,7,1831,644,0.739798,0.998822,0.764168,0.998822,0.235832,0.865879,0.922638,1.082571,0.018134
226,5933,7,1829,646,0.73899,0.998822,0.764365,0.998822,0.235635,0.866005,0.9224,1.08285,0.018138
227,5933,7,1828,647,0.738586,0.998822,0.764463,0.998822,0.235537,0.866068,0.922282,1.08299,0.018298
228,5933,7,1827,648,0.738182,0.998822,0.764562,0.998822,0.235438,0.866131,0.922163,1.083129,0.018311
229,5933,7,1826,649,0.737778,0.998822,0.76466,0.998822,0.23534,0.866195,0.922044,1.083269,0.018371
230,5933,7,1825,650,0.737374,0.998822,0.764759,0.998822,0.235241,0.866258,0.921925,1.083409,0.018822
