@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
122,1418,354,1894,4749,0.285112,0.800226,0.42814,0.800226,0.57186,0.557828,0.393583,2.033182,0.147059
123,1417,355,1894,4749,0.285112,0.799661,0.427967,0.799661,0.572033,0.557545,0.393464,2.032362,0.14978
124,1417,355,1890,4753,0.28451,0.799661,0.428485,0.799661,0.571515,0.557984,0.392989,2.03482,0.155556
125,1417,355,1882,4761,0.283306,0.799661,0.429524,0.799661,0.570476,0.558864,0.392038,2.039755,0.15625
126,1417,355,1881,4762,0.283155,0.799661,0.429654,0.799661,0.570346,0.558974,0.391919,2.040373,0.163182
127,1417,355,1878,4765,0.282704,0.799661,0.430046,0.799661,0.569954,0.559305,0.391563,2.042231,0.163273
128,1417,355,1872,4771,0.2818,0.799661,0.43083,0.799661,0.56917,0.559968,0.39085,2.045956,0.163357
129,1417,355,1868,4775,0.281198,0.799661,0.431355,0.799661,0.568645,0.560411,0.390374,2.048448,0.16405
130,1417,355,1867,4776,0.281048,0.799661,0.431486,0.799661,0.568514,0.560522,0.390255,2.049071,0.16544
131,1417,355,1862,4781,0.280295,0.799661,0.432144,0.799661,0.567856,0.561077,0.389661,2.052196,0.165614
132,1417,355,1855,4788,0.279241,0.799661,0.433068,0.799661,0.566932,0.561856,0.388829,2.056586,0.166493
133,1417,355,1850,4793,0.278489,0.799661,0.433731,0.799661,0.566269,0.562413,0.388235,2.059734,0.166667
134,1417,355,1847,4796,0.278037,0.799661,0.43413,0.799661,0.56587,0.562748,0.387879,2.061627,0.167825
135,1417,355,1841,4802,0.277134,0.799661,0.434929,0.799661,0.565071,0.563419,0.387166,2.065424,0.170047
136,1417,355,1840,4803,0.276983,0.799661,0.435063,0.799661,0.564937,0.563532,0.387047,2.066058,0.171349
137,1417,355,1838,4805,0.276682,0.799661,0.43533,0.799661,0.56467,0.563756,0.386809,2.067327,0.171349
138,1416,356,1838,4805,0.276682,0.799097,0.435157,0.799097,0.564843,0.56347,0.38669,2.066503,0.171591
139,1416,356,1837,4806,0.276532,0.799097,0.435291,0.799097,0.564709,0.563582,0.386572,2.067139,0.171913
140,1416,356,1835,4808,0.276231,0.799097,0.435558,0.799097,0.564442,0.563806,0.386334,2.06841,0.172827
141,1416,356,1833,4810,0.27593,0.799097,0.435826,0.799097,0.564174,0.564031,0.386096,2.069684,0.1729
142,1416,356,1830,4813,0.275478,0.799097,0.436229,0.799097,0.563771,0.564368,0.38574,2.071596,0.174371
143,1416,356,1827,4816,0.275026,0.799097,0.436633,0.799097,0.563367,0.564706,0.385383,2.073513,0.174918
144,1416,356,1823,4820,0.274424,0.799097,0.437172,0.799097,0.562828,0.565157,0.384908,2.076073,0.175031
145,1416,356,1818,4825,0.273672,0.799097,0.437848,0.799097,0.562152,0.565721,0.384314,2.079283,0.17507
146,1416,356,1816,4827,0.27337,0.799097,0.438119,0.799097,0.561881,0.565947,0.384076,2.08057,0.175556
147,1392,380,1746,4897,0.262833,0.785553,0.443595,0.785553,0.556405,0.567006,0.372906,2.106574,0.176641
148,1392,380,1743,4900,0.262381,0.785553,0.444019,0.785553,0.555981,0.567353,0.372549,2.10859,0.177901
149,1371,401,1675,4968,0.252145,0.773702,0.450098,0.773702,0.549902,0.569116,0.361973,2.13746,0.178531
150,1347,425,1590,5053,0.23935,0.760158,0.458631,0.760158,0.541369,0.572096,0.34902,2.177981,0.181818
151,1327,445,1507,5136,0.226855,0.748871,0.468243,0.748871,0.531757,0.576205,0.33678,2.223625,0.182832
152,1309,463,1428,5215,0.214963,0.738713,0.478261,0.738713,0.521739,0.580617,0.325253,2.271199,0.183673
153,1289,483,1336,5307,0.201114,0.727427,0.491048,0.727427,0.508952,0.586309,0.311943,2.331922,0.185185
154,1272,500,1250,5393,0.188168,0.717833,0.504362,0.717833,0.495638,0.592455,0.299703,2.395148,0.187391
155,1255,517,1197,5446,0.18019,0.708239,0.511827,0.708239,0.488173,0.594223,0.291384,2.430601,0.188053
156,1243,529,1119,5524,0.168448,0.701467,0.526249,0.701467,0.473751,0.601355,0.280689,2.499089,0.188196
157,1230,542,1036,5607,0.155954,0.694131,0.542807,0.694131,0.457193,0.609212,0.269281,2.577719,0.18925
158,1217,555,948,5695,0.142707,0.686795,0.562125,0.686795,0.437875,0.618237,0.257279,2.669458,0.189831
