RefactoringType,FilePath,AuthorName,AuthorGroup,L1,L2,L3,L4,L5,L6
Move Attribute,engine/src/main/java/org/hibernate/validator/internal/xml/mapping/CrossParameterStaxBuilder.java,Guillaume Smet,extremely high,engine,src,main,java,org,hibernate/validator/internal/xml/mapping/CrossParameterStaxBuilder.java
Move Attribute,engine/src/main/java/org/hibernate/validator/internal/xml/mapping/MappingXmlParser.java,Guillaume Smet,extremely high,engine,src,main,java,org,hibernate/validator/internal/xml/mapping/MappingXmlParser.java
Move Method,engine/src/main/java/org/hibernate/validator/internal/engine/ValidatorFactoryImpl.java,Guillaume Smet,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/ValidatorFactoryImpl.java
Rename Attribute,engine/src/main/java/org/hibernate/validator/internal/metadata/BeanMetaDataManagerImpl.java,Guillaume Smet,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/BeanMetaDataManagerImpl.java
Rename Attribute,engine/src/main/java/org/hibernate/validator/internal/xml/mapping/AbstractConstrainedElementStaxBuilder.java,Guillaume Smet,extremely high,engine,src,main,java,org,hibernate/validator/internal/xml/mapping/AbstractConstrainedElementStaxBuilder.java
Rename Attribute,engine/src/main/java/org/hibernate/validator/internal/xml/mapping/AbstractConstrainedExecutableElementStaxBuilder.java,Guillaume Smet,extremely high,engine,src,main,java,org,hibernate/validator/internal/xml/mapping/AbstractConstrainedExecutableElementStaxBuilder.java
Rename Attribute,engine/src/main/java/org/hibernate/validator/internal/xml/mapping/BeanStaxBuilder.java,Guillaume Smet,extremely high,engine,src,main,java,org,hibernate/validator/internal/xml/mapping/BeanStaxBuilder.java
Rename Attribute,engine/src/main/java/org/hibernate/validator/internal/xml/mapping/ClassConstraintTypeStaxBuilder.java,Guillaume Smet,extremely high,engine,src,main,java,org,hibernate/validator/internal/xml/mapping/ClassConstraintTypeStaxBuilder.java
Rename Attribute,engine/src/main/java/org/hibernate/validator/internal/xml/mapping/ConstraintMappingsStaxBuilder.java,Guillaume Smet,extremely high,engine,src,main,java,org,hibernate/validator/internal/xml/mapping/ConstraintMappingsStaxBuilder.java
Rename Attribute,engine/src/main/java/org/hibernate/validator/internal/xml/mapping/ContainerElementTypeStaxBuilder.java,Guillaume Smet,extremely high,engine,src,main,java,org,hibernate/validator/internal/xml/mapping/ContainerElementTypeStaxBuilder.java
Rename Attribute,engine/src/main/java/org/hibernate/validator/internal/xml/mapping/CrossParameterStaxBuilder.java,Guillaume Smet,extremely high,engine,src,main,java,org,hibernate/validator/internal/xml/mapping/CrossParameterStaxBuilder.java
Rename Attribute,engine/src/main/java/org/hibernate/validator/internal/xml/mapping/MappingXmlParser.java,Guillaume Smet,extremely high,engine,src,main,java,org,hibernate/validator/internal/xml/mapping/MappingXmlParser.java
Rename Attribute,engine/src/main/java/org/hibernate/validator/internal/engine/ValidatorContextImpl.java,Guillaume Smet,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/ValidatorContextImpl.java
Rename Attribute,engine/src/main/java/org/hibernate/validator/internal/engine/ValidatorFactoryImpl.java,Guillaume Smet,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/ValidatorFactoryImpl.java
Rename Method,engine/src/main/java/org/hibernate/validator/internal/engine/ValidatorFactoryImpl.java,Guillaume Smet,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/ValidatorFactoryImpl.java
Rename Method,engine/src/main/java/org/hibernate/validator/internal/engine/PredefinedScopeValidatorFactoryImpl.java,Guillaume Smet,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/PredefinedScopeValidatorFactoryImpl.java
Rename Parameter,engine/src/main/java/org/hibernate/validator/internal/xml/mapping/AbstractConstrainedElementStaxBuilder.java,Guillaume Smet,extremely high,engine,src,main,java,org,hibernate/validator/internal/xml/mapping/AbstractConstrainedElementStaxBuilder.java
Rename Parameter,engine/src/main/java/org/hibernate/validator/internal/xml/mapping/AbstractConstrainedExecutableElementStaxBuilder.java,Guillaume Smet,extremely high,engine,src,main,java,org,hibernate/validator/internal/xml/mapping/AbstractConstrainedExecutableElementStaxBuilder.java
Rename Parameter,engine/src/main/java/org/hibernate/validator/internal/xml/mapping/BeanStaxBuilder.java,Guillaume Smet,extremely high,engine,src,main,java,org,hibernate/validator/internal/xml/mapping/BeanStaxBuilder.java
Rename Parameter,engine/src/main/java/org/hibernate/validator/internal/xml/mapping/ClassConstraintTypeStaxBuilder.java,Guillaume Smet,extremely high,engine,src,main,java,org,hibernate/validator/internal/xml/mapping/ClassConstraintTypeStaxBuilder.java
Rename Parameter,engine/src/main/java/org/hibernate/validator/internal/xml/mapping/ConstraintTypeStaxBuilder.java,Guillaume Smet,extremely high,engine,src,main,java,org,hibernate/validator/internal/xml/mapping/ConstraintTypeStaxBuilder.java
Rename Parameter,engine/src/main/java/org/hibernate/validator/internal/xml/mapping/ContainerElementTypeStaxBuilder.java,Guillaume Smet,extremely high,engine,src,main,java,org,hibernate/validator/internal/xml/mapping/ContainerElementTypeStaxBuilder.java
Rename Parameter,engine/src/main/java/org/hibernate/validator/internal/xml/mapping/CrossParameterStaxBuilder.java,Guillaume Smet,extremely high,engine,src,main,java,org,hibernate/validator/internal/xml/mapping/CrossParameterStaxBuilder.java
Rename Parameter,engine/src/main/java/org/hibernate/validator/internal/metadata/aggregated/BeanMetaDataBuilder.java,Guillaume Smet,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/aggregated/BeanMetaDataBuilder.java
Rename Parameter,engine/src/main/java/org/hibernate/validator/internal/metadata/PredefinedScopeBeanMetaDataManager.java,Guillaume Smet,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/PredefinedScopeBeanMetaDataManager.java
Rename Parameter,engine/src/main/java/org/hibernate/validator/internal/metadata/provider/AnnotationMetaDataProvider.java,Guillaume Smet,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/provider/AnnotationMetaDataProvider.java
Rename Parameter,engine/src/main/java/org/hibernate/validator/internal/metadata/aggregated/BeanMetaDataBuilder.java,Guillaume Smet,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/aggregated/BeanMetaDataBuilder.java
Rename Parameter,engine/src/main/java/org/hibernate/validator/internal/xml/mapping/ConstraintMappingsStaxBuilder.java,Guillaume Smet,extremely high,engine,src,main,java,org,hibernate/validator/internal/xml/mapping/ConstraintMappingsStaxBuilder.java
Rename Parameter,engine/src/main/java/org/hibernate/validator/internal/xml/mapping/MappingXmlParser.java,Guillaume Smet,extremely high,engine,src,main,java,org,hibernate/validator/internal/xml/mapping/MappingXmlParser.java
Rename Parameter,engine/src/main/java/org/hibernate/validator/internal/metadata/aggregated/BeanMetaDataBuilder.java,Guillaume Smet,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/aggregated/BeanMetaDataBuilder.java
Extract Superclass,engine/src/main/java/org/hibernate/validator/internal/engine/constraintvalidation/ConstraintValidatorManagerImpl.java,Guillaume Smet,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/constraintvalidation/ConstraintValidatorManagerImpl.java
Pull Up Attribute,engine/src/main/java/org/hibernate/validator/internal/engine/constraintvalidation/ConstraintValidatorManagerImpl.java,Guillaume Smet,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/constraintvalidation/ConstraintValidatorManagerImpl.java
Pull Up Attribute,engine/src/main/java/org/hibernate/validator/internal/engine/constraintvalidation/ConstraintValidatorManagerImpl.java,Guillaume Smet,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/constraintvalidation/ConstraintValidatorManagerImpl.java
Pull Up Method,engine/src/main/java/org/hibernate/validator/internal/engine/constraintvalidation/ConstraintValidatorManagerImpl.java,Guillaume Smet,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/constraintvalidation/ConstraintValidatorManagerImpl.java
Pull Up Method,engine/src/main/java/org/hibernate/validator/internal/engine/constraintvalidation/ConstraintValidatorManagerImpl.java,Guillaume Smet,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/constraintvalidation/ConstraintValidatorManagerImpl.java
Pull Up Method,engine/src/main/java/org/hibernate/validator/internal/engine/constraintvalidation/ConstraintValidatorManagerImpl.java,Guillaume Smet,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/constraintvalidation/ConstraintValidatorManagerImpl.java
Pull Up Method,engine/src/main/java/org/hibernate/validator/internal/engine/constraintvalidation/ConstraintValidatorManagerImpl.java,Guillaume Smet,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/constraintvalidation/ConstraintValidatorManagerImpl.java
Pull Up Method,engine/src/main/java/org/hibernate/validator/internal/engine/constraintvalidation/ConstraintValidatorManagerImpl.java,Guillaume Smet,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/constraintvalidation/ConstraintValidatorManagerImpl.java
Pull Up Method,engine/src/main/java/org/hibernate/validator/internal/engine/constraintvalidation/ConstraintValidatorManagerImpl.java,Guillaume Smet,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/constraintvalidation/ConstraintValidatorManagerImpl.java
Pull Up Method,engine/src/main/java/org/hibernate/validator/internal/engine/constraintvalidation/ConstraintValidatorManagerImpl.java,Guillaume Smet,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/constraintvalidation/ConstraintValidatorManagerImpl.java
Rename Method,engine/src/main/java/org/hibernate/validator/internal/engine/ValidatorFactoryConfigurationHelper.java,Guillaume Smet,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/ValidatorFactoryConfigurationHelper.java
Rename Method,engine/src/main/java/org/hibernate/validator/internal/engine/ValidatorFactoryConfigurationHelper.java,Guillaume Smet,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/ValidatorFactoryConfigurationHelper.java
Rename Method,engine/src/main/java/org/hibernate/validator/internal/engine/ValidatorFactoryConfigurationHelper.java,Guillaume Smet,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/ValidatorFactoryConfigurationHelper.java
Rename Method,engine/src/main/java/org/hibernate/validator/internal/engine/ValidatorFactoryConfigurationHelper.java,Guillaume Smet,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/ValidatorFactoryConfigurationHelper.java
Rename Method,engine/src/main/java/org/hibernate/validator/internal/engine/ValidatorFactoryConfigurationHelper.java,Guillaume Smet,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/ValidatorFactoryConfigurationHelper.java
Rename Method,engine/src/main/java/org/hibernate/validator/internal/engine/ValidatorFactoryConfigurationHelper.java,Guillaume Smet,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/ValidatorFactoryConfigurationHelper.java
Rename Method,engine/src/main/java/org/hibernate/validator/internal/engine/ValidatorFactoryConfigurationHelper.java,Guillaume Smet,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/ValidatorFactoryConfigurationHelper.java
Rename Method,engine/src/main/java/org/hibernate/validator/internal/engine/ValidatorFactoryConfigurationHelper.java,Guillaume Smet,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/ValidatorFactoryConfigurationHelper.java
Rename Method,engine/src/main/java/org/hibernate/validator/internal/engine/ValidatorFactoryConfigurationHelper.java,Guillaume Smet,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/ValidatorFactoryConfigurationHelper.java
Rename Method,engine/src/main/java/org/hibernate/validator/internal/engine/ValidatorFactoryConfigurationHelper.java,Guillaume Smet,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/ValidatorFactoryConfigurationHelper.java
