@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
125,5940,0,2311,164,0.933737,1,0.719913,1,0.280087,0.83715,0.980511,1.019876,0.00015
126,5940,0,2310,165,0.933333,1,0.72,1,0.28,0.837209,0.980392,1.02,0.000159
127,5940,0,2307,168,0.932121,1,0.720262,1,0.279738,0.837386,0.980036,1.020371,0.00016
128,5940,0,2306,169,0.931717,1,0.720349,1,0.279651,0.837445,0.979917,1.020495,0.000164
129,5940,0,2305,170,0.931313,1,0.720437,1,0.279563,0.837504,0.979798,1.020619,0.000164
130,5940,0,2304,171,0.930909,1,0.720524,1,0.279476,0.837563,0.979679,1.020742,0.000177
131,5940,0,2303,172,0.930505,1,0.720611,1,0.279389,0.837623,0.97956,1.020866,0.000177
132,5940,0,2301,174,0.929697,1,0.720786,1,0.279214,0.837741,0.979323,1.021114,0.000181
133,5940,0,2299,176,0.928889,1,0.720961,1,0.279039,0.837859,0.979085,1.021362,0.000183
134,5940,0,2298,177,0.928485,1,0.721049,1,0.278951,0.837918,0.978966,1.021486,0.000183
135,5940,0,2297,178,0.928081,1,0.721136,1,0.278864,0.837977,0.978847,1.02161,0.000186
136,5940,0,2296,179,0.927677,1,0.721224,1,0.278776,0.838036,0.978728,1.021734,0.000189
137,5940,0,2295,180,0.927273,1,0.721311,1,0.278689,0.838095,0.97861,1.021858,0.000193
138,5940,0,2293,182,0.926465,1,0.721487,1,0.278513,0.838214,0.978372,1.022106,0.000194
139,5940,0,2292,183,0.926061,1,0.721574,1,0.278426,0.838273,0.978253,1.02223,0.000194
140,5940,0,2291,184,0.925657,1,0.721662,1,0.278338,0.838332,0.978134,1.022355,0.000195
141,5940,0,2290,185,0.925253,1,0.72175,1,0.27825,0.838391,0.978015,1.022479,0.000199
142,5940,0,2289,186,0.924848,1,0.721837,1,0.278163,0.83845,0.977897,1.022603,0.0002
143,5940,0,2288,187,0.924444,1,0.721925,1,0.278075,0.838509,0.977778,1.022727,0.000201
144,5940,0,2287,188,0.92404,1,0.722013,1,0.277987,0.838569,0.977659,1.022852,0.000202
