@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
208,41,274,9,8091,0.001111,0.130159,0.82,0.130159,0.18,0.224658,0.005942,21.905714,0.777778
209,39,276,8,8092,0.000988,0.12381,0.829787,0.12381,0.170213,0.21547,0.005585,22.167173,0.818182
210,39,276,7,8093,0.000864,0.12381,0.847826,0.12381,0.152174,0.216066,0.005466,22.649068,0.833333
211,33,282,7,8093,0.000864,0.104762,0.825,0.104762,0.175,0.185915,0.004753,22.039286,0.966667
212,32,283,7,8093,0.000864,0.101587,0.820513,0.101587,0.179487,0.180791,0.004635,21.919414,0.966667
213,31,284,7,8093,0.000864,0.098413,0.815789,0.098413,0.184211,0.175637,0.004516,21.793233,0.967742
214,30,285,7,8093,0.000864,0.095238,0.810811,0.095238,0.189189,0.170455,0.004397,21.660232,0.981758
215,29,286,7,8093,0.000864,0.092063,0.805556,0.092063,0.194444,0.165242,0.004278,21.519841,0.982906
216,28,287,7,8093,0.000864,0.088889,0.8,0.088889,0.2,0.16,0.004159,21.371429,0.982906
217,28,287,6,8094,0.000741,0.088889,0.823529,0.088889,0.176471,0.160458,0.00404,22,1
218,0,315,0,8100,0,0,?,0,?,?,0,?,1.00001
