@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
132,315,0,7740,360,0.955556,1,0.039106,1,0.960894,0.075269,0.957219,1.044693,0
133,315,0,7738,362,0.955309,1,0.039116,1,0.960884,0.075287,0.956982,1.044952,0
134,315,0,7737,363,0.955185,1,0.039121,1,0.960879,0.075296,0.956863,1.045082,0
135,315,0,7736,364,0.955062,1,0.039126,1,0.960874,0.075305,0.956744,1.045212,0
136,315,0,7735,365,0.954938,1,0.03913,1,0.96087,0.075314,0.956625,1.045342,0
137,315,0,7734,366,0.954815,1,0.039135,1,0.960865,0.075323,0.956506,1.045471,0
138,315,0,7733,367,0.954691,1,0.03914,1,0.96086,0.075332,0.956387,1.045601,0
139,315,0,7731,369,0.954444,1,0.03915,1,0.96085,0.07535,0.95615,1.045861,0
140,315,0,7730,370,0.954321,1,0.039155,1,0.960845,0.075359,0.956031,1.045991,0
141,315,0,7728,372,0.954074,1,0.039164,1,0.960836,0.075377,0.955793,1.046251,0
142,315,0,7727,373,0.953951,1,0.039169,1,0.960831,0.075386,0.955674,1.046381,0
143,315,0,7726,374,0.953827,1,0.039174,1,0.960826,0.075395,0.955556,1.046512,0
144,315,0,7725,375,0.953704,1,0.039179,1,0.960821,0.075404,0.955437,1.046642,0
145,315,0,7723,377,0.953457,1,0.039189,1,0.960811,0.075422,0.955199,1.046902,0
146,315,0,7722,378,0.953333,1,0.039194,1,0.960806,0.075431,0.95508,1.047032,0
147,315,0,7721,379,0.95321,1,0.039199,1,0.960801,0.07544,0.954961,1.047163,0
148,315,0,7720,380,0.953086,1,0.039203,1,0.960797,0.075449,0.954843,1.047293,0
149,315,0,7719,381,0.952963,1,0.039208,1,0.960792,0.075458,0.954724,1.047423,0
150,315,0,7718,382,0.95284,1,0.039213,1,0.960787,0.075467,0.954605,1.047554,0
151,315,0,7717,383,0.952716,1,0.039218,1,0.960782,0.075476,0.954486,1.047684,0
152,315,0,7716,384,0.952593,1,0.039223,1,0.960777,0.075485,0.954367,1.047815,0
153,315,0,7714,386,0.952346,1,0.039233,1,0.960767,0.075503,0.95413,1.048076,0
