@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
134,385,3,6239,1788,0.777252,0.992268,0.058122,0.992268,0.941878,0.109812,0.787166,1.260558,0.000016
135,385,3,6237,1790,0.777003,0.992268,0.05814,0.992268,0.94186,0.109843,0.786928,1.260939,0.000016
136,385,3,6236,1791,0.776878,0.992268,0.058148,0.992268,0.941852,0.109859,0.786809,1.261129,0.000016
137,385,3,6234,1793,0.776629,0.992268,0.058166,0.992268,0.941834,0.10989,0.786572,1.26151,0.000016
138,385,3,6233,1794,0.776504,0.992268,0.058175,0.992268,0.941825,0.109906,0.786453,1.261701,0.000016
139,385,3,6231,1796,0.776255,0.992268,0.058192,0.992268,0.941808,0.109937,0.786215,1.262082,0.000016
140,385,3,6230,1797,0.776131,0.992268,0.058201,0.992268,0.941799,0.109953,0.786096,1.262273,0.000016
141,385,3,6229,1798,0.776006,0.992268,0.05821,0.992268,0.94179,0.109969,0.785977,1.262464,0.000017
142,385,3,6228,1799,0.775881,0.992268,0.058219,0.992268,0.941781,0.109984,0.785859,1.262655,0.000017
143,385,3,6227,1800,0.775757,0.992268,0.058227,0.992268,0.941773,0.11,0.78574,1.262846,0.000017
144,385,3,6225,1802,0.775508,0.992268,0.058245,0.992268,0.941755,0.110031,0.785502,1.263228,0.000017
145,385,3,6223,1804,0.775259,0.992268,0.058263,0.992268,0.941737,0.110063,0.785264,1.26361,0.000017
146,385,3,6222,1805,0.775134,0.992268,0.058272,0.992268,0.941728,0.110079,0.785146,1.263801,0.000017
147,385,3,6221,1806,0.775009,0.992268,0.05828,0.992268,0.94172,0.110094,0.785027,1.263993,0.000017
148,385,3,6220,1807,0.774885,0.992268,0.058289,0.992268,0.941711,0.11011,0.784908,1.264184,0.000017
