@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
183,4372,41,640,271,0.702525,0.990709,0.872306,0.990709,0.127694,0.927745,0.941397,1.052382,0.288207
184,4372,41,639,272,0.701427,0.990709,0.872481,0.990709,0.127519,0.927844,0.94121,1.052592,0.290543
185,4372,41,638,273,0.700329,0.990709,0.872655,0.990709,0.127345,0.927942,0.941022,1.052802,0.292156
186,4372,41,637,274,0.699232,0.990709,0.872829,0.990709,0.127171,0.928041,0.940834,1.053012,0.293926
187,4371,42,637,274,0.699232,0.990483,0.872804,0.990483,0.127196,0.927927,0.940646,1.052981,0.294402
188,4371,42,635,276,0.697036,0.990483,0.873152,0.990483,0.126848,0.928124,0.94027,1.053402,0.29482
189,4371,42,634,277,0.695939,0.990483,0.873327,0.990483,0.126673,0.928223,0.940083,1.053612,0.29484
190,4371,42,633,278,0.694841,0.990483,0.873501,0.990483,0.126499,0.928321,0.939895,1.053823,0.295376
191,4371,42,632,279,0.693743,0.990483,0.873676,0.990483,0.126324,0.92842,0.939707,1.054034,0.296406
192,4371,42,631,280,0.692645,0.990483,0.87385,0.990483,0.12615,0.928518,0.939519,1.054244,0.29744
193,4370,43,631,280,0.692645,0.990256,0.873825,0.990256,0.126175,0.928405,0.939331,1.054214,0.297459
194,4369,44,631,280,0.692645,0.990029,0.8738,0.990029,0.1262,0.928291,0.939144,1.054183,0.299571
195,4368,45,631,280,0.692645,0.989803,0.873775,0.989803,0.126225,0.928177,0.938956,1.054153,0.301823
196,4367,46,631,280,0.692645,0.989576,0.873749,0.989576,0.126251,0.928063,0.938768,1.054122,0.303648
197,4367,46,630,281,0.691548,0.989576,0.873924,0.989576,0.126076,0.928162,0.93858,1.054333,0.303696
198,4366,47,629,282,0.69045,0.98935,0.874074,0.98935,0.125926,0.928146,0.938204,1.054514,0.304221
199,4365,48,629,282,0.69045,0.989123,0.874049,0.989123,0.125951,0.928032,0.938017,1.054484,0.304269
200,4365,48,628,283,0.689352,0.989123,0.874224,0.989123,0.125776,0.928131,0.937829,1.054695,0.304866
201,4365,48,627,284,0.688255,0.989123,0.874399,0.989123,0.125601,0.92823,0.937641,1.054906,0.306881
202,4365,48,626,285,0.687157,0.989123,0.874574,0.989123,0.125426,0.928328,0.937453,1.055117,0.307162
203,4365,48,625,286,0.686059,0.989123,0.874749,0.989123,0.125251,0.928427,0.937265,1.055329,0.308367
204,4365,48,624,287,0.684962,0.989123,0.874925,0.989123,0.125075,0.928526,0.937077,1.05554,0.308417
205,4365,48,623,288,0.683864,0.989123,0.8751,0.989123,0.1249,0.928625,0.93689,1.055752,0.30861
206,4365,48,622,289,0.682766,0.989123,0.875276,0.989123,0.124724,0.928723,0.936702,1.055964,0.308787
207,4365,48,621,290,0.681668,0.989123,0.875451,0.989123,0.124549,0.928822,0.936514,1.056176,0.309978
208,4365,48,620,291,0.680571,0.989123,0.875627,0.989123,0.124373,0.928921,0.936326,1.056387,0.312505
209,4365,48,619,292,0.679473,0.989123,0.875803,0.989123,0.124197,0.92902,0.936138,1.056599,0.313369
210,4364,49,619,292,0.679473,0.988896,0.875778,0.988896,0.124222,0.928906,0.93595,1.056569,0.313764
211,4364,49,617,294,0.677278,0.988896,0.876129,0.988896,0.123871,0.929104,0.935575,1.056994,0.315746
212,4364,49,616,295,0.67618,0.988896,0.876305,0.988896,0.123695,0.929203,0.935387,1.057206,0.31925
213,4364,49,615,296,0.675082,0.988896,0.876481,0.988896,0.123519,0.929302,0.935199,1.057418,0.319289
214,4364,49,614,297,0.673985,0.988896,0.876657,0.988896,0.123343,0.9294,0.935011,1.057631,0.320644
215,4364,49,613,298,0.672887,0.988896,0.876833,0.988896,0.123167,0.929499,0.934823,1.057843,0.321501
216,4364,49,612,299,0.671789,0.988896,0.87701,0.988896,0.12299,0.929598,0.934636,1.058056,0.321592
217,4364,49,611,300,0.670692,0.988896,0.877186,0.988896,0.122814,0.929697,0.934448,1.058268,0.321897
218,4363,50,610,301,0.669594,0.98867,0.877338,0.98867,0.122662,0.929683,0.934072,1.058451,0.322432
219,4362,51,610,301,0.669594,0.988443,0.877313,0.988443,0.122687,0.929568,0.933884,1.058422,0.323027
220,4362,51,609,302,0.668496,0.988443,0.877489,0.988443,0.122511,0.929668,0.933696,1.058634,0.323302
221,4362,51,608,303,0.667398,0.988443,0.877666,0.988443,0.122334,0.929767,0.933509,1.058847,0.32432
222,4361,52,608,303,0.667398,0.988217,0.877641,0.988217,0.122359,0.929653,0.933321,1.058818,0.326028
223,4360,53,608,303,0.667398,0.98799,0.877617,0.98799,0.122383,0.929538,0.933133,1.058788,0.326217
224,4360,53,607,304,0.666301,0.98799,0.877793,0.98799,0.122207,0.929638,0.932945,1.059001,0.326966
225,4359,54,607,304,0.666301,0.987763,0.877769,0.987763,0.122231,0.929523,0.932757,1.058972,0.329402
226,4359,54,606,305,0.665203,0.987763,0.877946,0.987763,0.122054,0.929623,0.932569,1.059185,0.330429
