@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
60,180,3,3260,1881,0.634118,0.983607,0.052326,0.983607,0.947674,0.099365,0.646131,1.522303,0.000113
61,180,3,3259,1882,0.633923,0.983607,0.052341,0.983607,0.947659,0.099393,0.645943,1.522745,0.000113
62,180,3,3258,1883,0.633729,0.983607,0.052356,0.983607,0.947644,0.09942,0.645755,1.523188,0.000114
63,180,3,3257,1884,0.633534,0.983607,0.052371,0.983607,0.947629,0.099448,0.645567,1.523631,0.000115
64,180,3,3255,1886,0.633145,0.983607,0.052402,0.983607,0.947598,0.099502,0.645192,1.524519,0.000115
65,180,3,3254,1887,0.632951,0.983607,0.052417,0.983607,0.947583,0.09953,0.645004,1.524963,0.000115
66,180,3,3252,1889,0.632562,0.983607,0.052448,0.983607,0.947552,0.099585,0.644628,1.525851,0.000115
67,180,3,3251,1890,0.632367,0.983607,0.052463,0.983607,0.947537,0.099613,0.64444,1.526296,0.000118
68,180,3,3250,1891,0.632173,0.983607,0.052478,0.983607,0.947522,0.09964,0.644252,1.526741,0.000119
69,180,3,3249,1892,0.631978,0.983607,0.052493,0.983607,0.947507,0.099668,0.644065,1.527186,0.00012
70,180,3,3248,1893,0.631784,0.983607,0.052509,0.983607,0.947491,0.099695,0.643877,1.527632,0.000122
71,180,3,3246,1895,0.631395,0.983607,0.052539,0.983607,0.947461,0.099751,0.643501,1.528523,0.000123
72,180,3,3245,1896,0.6312,0.983607,0.052555,0.983607,0.947445,0.099778,0.643313,1.52897,0.000123
73,180,3,3241,1900,0.630422,0.983607,0.052616,0.983607,0.947384,0.099889,0.642562,1.530757,0.000123
74,180,3,3240,1901,0.630228,0.983607,0.052632,0.983607,0.947368,0.099917,0.642374,1.531205,0.000123
75,180,3,3239,1902,0.630033,0.983607,0.052647,0.983607,0.947353,0.099944,0.642186,1.531653,0.000123
76,180,3,3238,1903,0.629839,0.983607,0.052662,0.983607,0.947338,0.099972,0.641998,1.532101,0.000123
77,180,3,3237,1904,0.629644,0.983607,0.052678,0.983607,0.947322,0.1,0.641811,1.532549,0.000126
78,180,3,3236,1905,0.62945,0.983607,0.052693,0.983607,0.947307,0.100028,0.641623,1.532998,0.000129
79,180,3,3235,1906,0.629255,0.983607,0.052709,0.983607,0.947291,0.100056,0.641435,1.533447,0.00013
80,180,3,3233,1908,0.628866,0.983607,0.05274,0.983607,0.94726,0.100111,0.641059,1.534346,0.00013
81,180,3,3232,1909,0.628671,0.983607,0.052755,0.983607,0.947245,0.100139,0.640872,1.534795,0.000131
82,180,3,3231,1910,0.628477,0.983607,0.05277,0.983607,0.94723,0.100167,0.640684,1.535245,0.000131
83,180,3,3230,1911,0.628282,0.983607,0.052786,0.983607,0.947214,0.100195,0.640496,1.535695,0.000133
84,180,3,3229,1912,0.628088,0.983607,0.052801,0.983607,0.947199,0.100223,0.640308,1.536146,0.000133
85,180,3,3228,1913,0.627893,0.983607,0.052817,0.983607,0.947183,0.100251,0.64012,1.536597,0.000135
86,180,3,3227,1914,0.627699,0.983607,0.052832,0.983607,0.947168,0.100279,0.639932,1.537048,0.000136
87,180,3,3225,1916,0.62731,0.983607,0.052863,0.983607,0.947137,0.100334,0.639557,1.53795,0.000136
88,180,3,3224,1917,0.627115,0.983607,0.052879,0.983607,0.947121,0.100362,0.639369,1.538402,0.000138
89,180,3,3222,1919,0.626726,0.983607,0.05291,0.983607,0.94709,0.100418,0.638993,1.539307,0.000142
90,180,3,3221,1920,0.626532,0.983607,0.052926,0.983607,0.947074,0.100446,0.638805,1.539759,0.000145
91,180,3,3220,1921,0.626337,0.983607,0.052941,0.983607,0.947059,0.100474,0.638618,1.540212,0.000146
92,180,3,3219,1922,0.626143,0.983607,0.052957,0.983607,0.947043,0.100503,0.63843,1.540665,0.000149
93,180,3,3218,1923,0.625948,0.983607,0.052972,0.983607,0.947028,0.100531,0.638242,1.541119,0.00015
94,180,3,3217,1924,0.625754,0.983607,0.052988,0.983607,0.947012,0.100559,0.638054,1.541572,0.000151
95,180,3,3216,1925,0.625559,0.983607,0.053004,0.983607,0.946996,0.100587,0.637866,1.542026,0.000152
96,180,3,3215,1926,0.625365,0.983607,0.053019,0.983607,0.946981,0.100615,0.637678,1.542481,0.000154
97,180,3,3213,1928,0.624976,0.983607,0.05305,0.983607,0.94695,0.100671,0.637303,1.54339,0.000154
98,180,3,3212,1929,0.624781,0.983607,0.053066,0.983607,0.946934,0.100699,0.637115,1.543845,0.000157
99,180,3,3211,1930,0.624587,0.983607,0.053082,0.983607,0.946918,0.100727,0.636927,1.5443,0.000157
100,180,3,3210,1931,0.624392,0.983607,0.053097,0.983607,0.946903,0.100756,0.636739,1.544756,0.000158
101,180,3,3209,1932,0.624198,0.983607,0.053113,0.983607,0.946887,0.100784,0.636551,1.545211,0.000159
102,180,3,3208,1933,0.624003,0.983607,0.053129,0.983607,0.946871,0.100812,0.636364,1.545667,0.000161
103,180,3,3207,1934,0.623809,0.983607,0.053144,0.983607,0.946856,0.10084,0.636176,1.546124,0.000162
104,180,3,3206,1935,0.623614,0.983607,0.05316,0.983607,0.94684,0.100869,0.635988,1.54658,0.000162
105,180,3,3205,1936,0.62342,0.983607,0.053176,0.983607,0.946824,0.100897,0.6358,1.547037,0.000163
106,180,3,3204,1937,0.623225,0.983607,0.053191,0.983607,0.946809,0.100925,0.635612,1.547494,0.000165
107,180,3,3201,1940,0.622642,0.983607,0.053239,0.983607,0.946761,0.10101,0.635049,1.548868,0.000165
108,180,3,3200,1941,0.622447,0.983607,0.053254,0.983607,0.946746,0.101038,0.634861,1.549326,0.000166
109,180,3,3199,1942,0.622252,0.983607,0.05327,0.983607,0.94673,0.101067,0.634673,1.549784,0.000166
110,180,3,3198,1943,0.622058,0.983607,0.053286,0.983607,0.946714,0.101095,0.634485,1.550243,0.000168
111,180,3,3197,1944,0.621863,0.983607,0.053302,0.983607,0.946698,0.101124,0.634298,1.550702,0.000169
112,180,3,3195,1946,0.621474,0.983607,0.053333,0.983607,0.946667,0.10118,0.633922,1.551621,0.000171
113,180,3,3194,1947,0.62128,0.983607,0.053349,0.983607,0.946651,0.101209,0.633734,1.552081,0.000171
114,180,3,3193,1948,0.621085,0.983607,0.053365,0.983607,0.946635,0.101237,0.633546,1.552541,0.000172
115,180,3,3192,1949,0.620891,0.983607,0.053381,0.983607,0.946619,0.101266,0.633358,1.553002,0.000172
116,180,3,3191,1950,0.620696,0.983607,0.053397,0.983607,0.946603,0.101294,0.633171,1.553462,0.000172
117,180,3,3190,1951,0.620502,0.983607,0.053412,0.983607,0.946588,0.101323,0.632983,1.553923,0.000175
118,180,3,3189,1952,0.620307,0.983607,0.053428,0.983607,0.946572,0.101351,0.632795,1.554384,0.000176
119,180,3,3188,1953,0.620113,0.983607,0.053444,0.983607,0.946556,0.10138,0.632607,1.554846,0.000178
120,180,3,3187,1954,0.619918,0.983607,0.05346,0.983607,0.94654,0.101408,0.632419,1.555308,0.00018
121,180,3,3186,1955,0.619724,0.983607,0.053476,0.983607,0.946524,0.101437,0.632231,1.55577,0.000182
122,180,3,3183,1958,0.61914,0.983607,0.053524,0.983607,0.946476,0.101523,0.631668,1.557158,0.000183
123,180,3,3182,1959,0.618946,0.983607,0.05354,0.983607,0.94646,0.101551,0.63148,1.557621,0.000184
124,180,3,3181,1960,0.618751,0.983607,0.053555,0.983607,0.946445,0.10158,0.631292,1.558084,0.000185
125,180,3,3176,1965,0.617779,0.983607,0.053635,0.983607,0.946365,0.101724,0.630353,1.560406,0.000185
126,180,3,3175,1966,0.617584,0.983607,0.053651,0.983607,0.946349,0.101752,0.630165,1.560871,0.000185
127,180,3,3174,1967,0.61739,0.983607,0.053667,0.983607,0.946333,0.101781,0.629977,1.561336,0.000187
128,180,3,3173,1968,0.617195,0.983607,0.053683,0.983607,0.946317,0.10181,0.62979,1.561802,0.000188
129,180,3,3172,1969,0.617001,0.983607,0.053699,0.983607,0.946301,0.101839,0.629602,1.562268,0.000189
130,180,3,3171,1970,0.616806,0.983607,0.053715,0.983607,0.946285,0.101868,0.629414,1.562734,0.000189
131,180,3,3170,1971,0.616612,0.983607,0.053731,0.983607,0.946269,0.101896,0.629226,1.5632,0.000189
132,180,3,3168,1973,0.616223,0.983607,0.053763,0.983607,0.946237,0.101954,0.62885,1.564134,0.000189
133,180,3,3167,1974,0.616028,0.983607,0.05378,0.983607,0.94622,0.101983,0.628663,1.564602,0.00019
134,180,3,3166,1975,0.615833,0.983607,0.053796,0.983607,0.946204,0.102012,0.628475,1.565069,0.000194
135,180,3,3165,1976,0.615639,0.983607,0.053812,0.983607,0.946188,0.102041,0.628287,1.565537,0.000195
136,180,3,3164,1977,0.615444,0.983607,0.053828,0.983607,0.946172,0.10207,0.628099,1.566005,0.000197
137,180,3,3163,1978,0.61525,0.983607,0.053844,0.983607,0.946156,0.102099,0.627911,1.566474,0.000199
138,180,3,3161,1980,0.614861,0.983607,0.053876,0.983607,0.946124,0.102157,0.627536,1.567411,0.0002
139,180,3,3160,1981,0.614666,0.983607,0.053892,0.983607,0.946108,0.102186,0.627348,1.567881,0.0002
140,180,3,3159,1982,0.614472,0.983607,0.053908,0.983607,0.946092,0.102215,0.62716,1.56835,0.000201
141,180,3,3158,1983,0.614277,0.983607,0.053925,0.983607,0.946075,0.102244,0.626972,1.56882,0.000202
142,180,3,3156,1985,0.613888,0.983607,0.053957,0.983607,0.946043,0.102302,0.626597,1.569761,0.000202
143,180,3,3155,1986,0.613694,0.983607,0.053973,0.983607,0.946027,0.102331,0.626409,1.570231,0.000203
144,180,3,3154,1987,0.613499,0.983607,0.053989,0.983607,0.946011,0.10236,0.626221,1.570702,0.000206
145,180,3,3152,1989,0.61311,0.983607,0.054022,0.983607,0.945978,0.102418,0.625845,1.571645,0.000209
146,180,3,3151,1990,0.612916,0.983607,0.054038,0.983607,0.945962,0.102447,0.625657,1.572117,0.000209
147,180,3,3148,1993,0.612332,0.983607,0.054087,0.983607,0.945913,0.102535,0.625094,1.573534,0.000209
148,180,3,3146,1995,0.611943,0.983607,0.054119,0.983607,0.945881,0.102593,0.624718,1.57448,0.000209
149,180,3,3145,1996,0.611749,0.983607,0.054135,0.983607,0.945865,0.102623,0.62453,1.574954,0.000211
150,180,3,3144,1997,0.611554,0.983607,0.054152,0.983607,0.945848,0.102652,0.624343,1.575428,0.000212
