@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
91,388,0,7705,322,0.959885,1,0.047943,1,0.952057,0.091499,0.961735,1.039787,0
92,388,0,7704,323,0.959761,1,0.047949,1,0.952051,0.091509,0.961616,1.039916,0
93,388,0,7703,324,0.959636,1,0.047955,1,0.952045,0.09152,0.961497,1.040044,0
94,388,0,7702,325,0.959512,1,0.04796,1,0.95204,0.091531,0.961378,1.040173,0
95,388,0,7701,326,0.959387,1,0.047966,1,0.952034,0.091542,0.96126,1.040302,0
96,388,0,7700,327,0.959262,1,0.047972,1,0.952028,0.091553,0.961141,1.04043,0
97,388,0,7699,328,0.959138,1,0.047978,1,0.952022,0.091563,0.961022,1.040559,0
98,388,0,7698,329,0.959013,1,0.047984,1,0.952016,0.091574,0.960903,1.040688,0
99,388,0,7697,330,0.958889,1,0.04799,1,0.95201,0.091585,0.960784,1.040816,0
100,388,0,7695,332,0.95864,1,0.048002,1,0.951998,0.091607,0.960547,1.041074,0
101,388,0,7694,333,0.958515,1,0.048008,1,0.951992,0.091617,0.960428,1.041203,0
102,388,0,7693,334,0.95839,1,0.048014,1,0.951986,0.091628,0.960309,1.041332,0
103,388,0,7692,335,0.958266,1,0.04802,1,0.95198,0.091639,0.96019,1.04146,0
104,388,0,7691,336,0.958141,1,0.048026,1,0.951974,0.09165,0.960071,1.041589,0
105,388,0,7690,337,0.958017,1,0.048032,1,0.951968,0.091661,0.959952,1.041718,0
106,388,0,7688,339,0.957768,1,0.048044,1,0.951956,0.091682,0.959715,1.041976,0
107,388,0,7687,340,0.957643,1,0.04805,1,0.95195,0.091693,0.959596,1.042105,0
108,388,0,7686,341,0.957518,1,0.048055,1,0.951945,0.091704,0.959477,1.042234,0
109,388,0,7685,342,0.957394,1,0.048061,1,0.951939,0.091715,0.959358,1.042363,0
110,388,0,7683,344,0.957145,1,0.048073,1,0.951927,0.091737,0.959121,1.042622,0
111,388,0,7681,346,0.956895,1,0.048085,1,0.951915,0.091758,0.958883,1.04288,0
112,388,0,7680,347,0.956771,1,0.048091,1,0.951909,0.091769,0.958764,1.043009,0
113,388,0,7679,348,0.956646,1,0.048097,1,0.951903,0.09178,0.958645,1.043139,0
114,388,0,7678,349,0.956522,1,0.048103,1,0.951897,0.091791,0.958526,1.043268,0
115,388,0,7676,351,0.956273,1,0.048115,1,0.951885,0.091813,0.958289,1.043527,0
116,388,0,7675,352,0.956148,1,0.048121,1,0.951879,0.091823,0.95817,1.043656,0
117,388,0,7673,354,0.955899,1,0.048133,1,0.951867,0.091845,0.957932,1.043915,0
118,388,0,7672,355,0.955774,1,0.048139,1,0.951861,0.091856,0.957813,1.044045,0
119,388,0,7671,356,0.95565,1,0.048145,1,0.951855,0.091867,0.957695,1.044174,0
120,388,0,7670,357,0.955525,1,0.048151,1,0.951849,0.091878,0.957576,1.044304,0
121,388,0,7669,358,0.955401,1,0.048157,1,0.951843,0.091889,0.957457,1.044433,0
122,388,0,7668,359,0.955276,1,0.048163,1,0.951837,0.0919,0.957338,1.044563,0
123,388,0,7667,360,0.955151,1,0.048169,1,0.951831,0.09191,0.957219,1.044693,0
124,388,0,7665,362,0.954902,1,0.048181,1,0.951819,0.091932,0.956982,1.044952,0
125,388,0,7664,363,0.954778,1,0.048187,1,0.951813,0.091943,0.956863,1.045082,0
126,388,0,7663,364,0.954653,1,0.048193,1,0.951807,0.091954,0.956744,1.045212,0
127,388,0,7661,366,0.954404,1,0.048205,1,0.951795,0.091976,0.956506,1.045471,0
128,388,0,7659,368,0.954155,1,0.048217,1,0.951783,0.091998,0.956269,1.045731,0
129,388,0,7658,369,0.95403,1,0.048223,1,0.951777,0.092009,0.95615,1.045861,0
130,388,0,7657,370,0.953906,1,0.048229,1,0.951771,0.092019,0.956031,1.045991,0
131,388,0,7655,372,0.953656,1,0.048241,1,0.951759,0.092041,0.955793,1.046251,0
132,388,0,7654,373,0.953532,1,0.048247,1,0.951753,0.092052,0.955674,1.046381,0
133,388,0,7652,375,0.953283,1,0.048259,1,0.951741,0.092074,0.955437,1.046642,0
134,388,0,7651,376,0.953158,1,0.048265,1,0.951735,0.092085,0.955318,1.046772,0
135,388,0,7650,377,0.953034,1,0.048271,1,0.951729,0.092096,0.955199,1.046902,0
136,388,0,7649,378,0.952909,1,0.048277,1,0.951723,0.092107,0.95508,1.047032,0
137,388,0,7648,379,0.952784,1,0.048283,1,0.951717,0.092118,0.954961,1.047163,0
138,388,0,7647,380,0.95266,1,0.048289,1,0.951711,0.092129,0.954843,1.047293,0
139,388,0,7645,382,0.952411,1,0.048301,1,0.951699,0.092151,0.954605,1.047554,0
140,388,0,7644,383,0.952286,1,0.048307,1,0.951693,0.092162,0.954486,1.047684,0
141,388,0,7643,384,0.952161,1,0.048313,1,0.951687,0.092172,0.954367,1.047815,0
142,388,0,7642,385,0.952037,1,0.048319,1,0.951681,0.092183,0.954248,1.047945,0
143,388,0,7641,386,0.951912,1,0.048325,1,0.951675,0.092194,0.95413,1.048076,0
144,388,0,7639,388,0.951663,1,0.048337,1,0.951663,0.092216,0.953892,1.048337,0
145,388,0,7638,389,0.951539,1,0.048343,1,0.951657,0.092227,0.953773,1.048467,0
146,388,0,7637,390,0.951414,1,0.048349,1,0.951651,0.092238,0.953654,1.048598,0
147,388,0,7636,391,0.951289,1,0.048355,1,0.951645,0.092249,0.953535,1.048729,0
148,388,0,7635,392,0.951165,1,0.048361,1,0.951639,0.09226,0.953417,1.04886,0
149,388,0,7634,393,0.95104,1,0.048367,1,0.951633,0.092271,0.953298,1.04899,0
150,388,0,7632,395,0.950791,1,0.048379,1,0.951621,0.092293,0.95306,1.049252,0
